0,1
tt0300471,"Chon Wang, Roy O'Bannon, Charlie (as Aaron Johnson), Artie Doyle, Rathbone, Chon Lin, Wu Chow, Jack the Ripper, Prostitute, The Mayor"
tt0257568,"Charlie Carbone, Louis Booker, Jessie, Sal Maggio, Mr. Smith, Anna Carbone, Frankie Lombardo, Blue, Mr. Jimmy, Blasta (as Mark Sellitto)"
tt0309698,"Ed, Rhodes, Paris, Larry, Dr. Malick, Ginny, George York, Lou, Robert Maine, Malcolm Rivers"
tt0309593,"Clear Rivers, Kimberly Corman, Thomas Burke, Evan Lewis, Tim Carpenter, Nora Carpenter, Kat, Rory, Eugene Dix (as T.C. Carson), Isabella Hudson"
tt0320691,"Selene, Michael, Lucian, Kraven, Viktor, Singe, Erika, Kahn (as Robby Gee), Dr. Adam, Raze"
tt0338337,"Jennings, Rethrick, Rachel, Shorty, Wolfe, Agent Dodge, Agent Klein, Attorney General Brown, Rita Dunne, Maya-Rachel"
tt0337909,"Chris, Annie, John, Cora, Jessie, Lawrence, Rod (as Ciaran Hinds), Celia, Marie, Ruth"
tt0285823,"El Mariachi, Carolina, Sands, Billy, Ajedrez, Cucuy, Lorenzo, Fideo, Belini, Jorge FBI"
tt0292506,"Walter Burke, James Douglas Clayton, Layla Moore, Zack, Alan (as Ken Mitchell), Ronnie Gibson, Bill Rudolph, Dell Rep, Dennis Slayne, Co-Ed #1, Blonde with Cell Phone (as Jennifer Levine)"
tt0305711,"Tom, Sarah, Peter Prentiss, Kyle, Lauren (as Monét Mazur), Mr. McNerney, Willie McNerney, Paul McNerney, Dickie McNerney, Mr. Leezak"
tt0324216,"Erin, Morgan, Pepper, Andy, Kemper, Thomas Hewitt (Leatherface), Sheriff Hoyt, Jedidiah, Teenage Girl, Old Monty"
tt0335266,"Charlotte, Bob Harris, Ms. Kawasaki, Press Agent, Press Agent, Press Agent, Concierge, Bellboy, Jazz Singer, Sausalito Piano (as Francois du Bois)"
tt0138524,"Miles, Marylin, Donovan Donaly, Gus Petch, Rex Rexroth, Wrigley, Freddy Bender, Howard D. Doyle, Sarah Sorkin, Heinz, the Baron Krauss von Espy"
tt0316396,"Mr. Darling / Captain Hook, Peter Pan, Wendy Darling, Aunt Millicent, Smee, Mrs. Darling, Sir Edward Quiller Couch, John Darling, Michael Darling, Tink"
tt0319061,"Ed Bloom - Young, Ed Bloom - Senior, Will Bloom, Sandra Bloom - Senior, Jenny - Young / Jenny - Senior / The Witch, Sandra Bloom - Young, Dr. Bennett - Senior, Josephine Bloom, Karl the Giant, Don Price - Age 18-22"
tt0332379,"Dewey Finn, Theo, Neil, Doug, Patty Di Marco, Ned Schneebly, Spider, Rosalie Mullins, Michelle, Eleni"
tt0312528,"The Cat, Quinn, Mom, Sally, Conrad, Mrs. Kwan, Mr. Humberfloob / Voice of the Fish, Thing One (as Danielle Ryan Chuchran), Thing One, Thing Two"
tt0283426,"Baloo (voice), Mowgli (voice), Shanti (voice), Ranjan (voice), Bagheera (voice), Shere Khan (voice), Ranjan's Father (voice), Kaa / Colonel Hathi / M.C. Monkey (voice), Lucky (voice), (voice)"
tt0304415,"Katherine Ann Watson, Betty Warren, Joan Brandwyn, Giselle Levy, Connie Baker, Bill Dunbar, Amanda Armstrong, Nancy Abbey, Paul Moore, President Jocelyn Carr"
tt0348836,"Miranda Grey, Pete Graham, Dr. Douglas Grey, Sheriff Ryan, Phil Parsons, Chloe Sava, Teddy Howard, Irene, Rachel Parsons, Turlington"
tt0329575,"Narrator, Charles Howard, Bicycle Supervisor, Tom Smith, Steamer Owner, Car Customer, Annie Howard, Land Broker, Sam (as Kingston DuCoeur), Mr. Pollard"
tt0325703,"Lara Croft, Terry Sheridan, Jonathan Reiss, Hillary (as Christopher Barrie), Bryce, Kosa, Sean, Chen Lo, Xien, Nicholas Petraki"
tt0327056,"Jimmy Markum, Dave Boyle, Sean Devine, Whitey Powers, Celeste Boyle, Annabeth Markum, Val Savage, Brendan Harris (as Thomas Guiry), Katie Markum, Silent Ray Harris"
tt0274166,"Johnny English, Countess Alexandra - Exotic Woman, Bough, English's Sidekick, Agent One, Carlos Vendetta, Dieter Klein, Official at Funeral, Prime Minister, Pegasus, Head of MI7, Pegasus' Secretary"
tt0322330,"Tess Coleman, Anna Coleman, Ryan, Grandpa, Jake, Mr. Bates, Maddie, Harry Coleman, Peg, Pei-Pei"
tt0317303,"Charlie Hinton, Phil, Marvin, Kim Hinton, Bruce, Dan Kubitz, Peggy, Crispin's Mom, Jenny, Sheila"
tt0305669,"Peter Sanderson, Charlene Morton, Howie Rottman, Virginia Arness, Kate Sanderson, Sarah Sanderson, Georgey Sanderson, Ashley, Todd Gendler, Mrs. Kline"
tt0159365,"Inman, Ada Monroe, Ruby Thewes, Maddy, Stobrod Thewes, Reverend Veasey, Sara, Junior, Reverend Monroe, Teague"
tt0317740,"Charlie Croker, Stella Bridger, John Bridger, Handsome Rob, Lyle, Left Ear (as Mos Def), Steve, Italian Guard, Garbageman / Thug, Garbageman / Thug"
tt0251127,"Andie, Ben, Michelle, Jeannie, Tony, Thayer, Spears, Green, Phillip Warren, Lana Jong"
tt0287978,"Matt Murdock / Daredevil, Elektra Natchios, Bullseye, Wilson Fisk / The Kingpin, Franklin 'Foggy' Nelson, Young Matt, Karen Page, Ben Urich, Wesley Owen Welch, Nick Manolis"
tt0311429,"Allan Quatermain, Captain Nemo, Mina Harker, Rodney Skinner, Dorian Gray, Tom Sawyer, Dr. Henry Jekyll / Edward Hyde, M, Dante, Sanderson Reed"
tt0266697,"The Bride, O-Ren Ishii, Vernita Green, Elle Driver, Bill, Budd, Sofie Fatale, Gogo Yubari, Hattori Hanzo (as Sonny Chiba), Johnny Mo (as Gordon Liu)"
tt0338094,"Jim Evers, Ramsley, Master Gracey, Sara Evers, Madame Leota, Ezra, Emma (as Dina Waters), Michael, Megan, Mr. Coleman"
tt0349205,"Tom Baker, Kate Baker, Nora Baker, Charlie Baker, Lorraine Baker, Henry Baker, Sarah Baker, Jake Baker, Jessica Baker, Kim Baker"
tt0305224,"Dave Buznik, Dr. Buddy Rydell, Linda, Lou (as Luis Guzman), Andrew, Judge Brenda Daniels, Frank Head, Nate, Stacy, Gina"
tt0257076,"Sgt. Dan 'Hondo' Harrelson, Jim Street, Chris Sanchez, Deacon 'Deke' Kaye (as James Todd Smith aka LL Cool J), T.J. McCabe, Brian Gamble, Michael Boxer, Alex Montel, Lt. Greg Velasquez (as Reginald E. Cathey), Capt. Thomas Fuller"
tt0311113,"Capt. Jack Aubrey, Dr. Stephen Maturin, Surgeon, 1st Lt. Tom Pullings, 2nd Lt. William Mowett, Capt. Howard, Royal Marines, Blakeney, Midshipman, Boyle, Midshipman, Calamy, Midshipman, Hollom, Midshipman, Williamson, Midshipman"
tt0319343,"Buddy, Walter, Papa Elf, Santa, Emily, Jovie, Michael, Gimbel's Manager, Miles Finch, Deb"
tt0306047,"Becca, Kate, Tabitha, Tom, George, Sue, Ross Giggins, Cindy, Carson Ward (as Tim Stack), Elaine"
tt0328828,"Jim Levenstein, Steve Stifler, Michelle Flaherty, Paul Finch, Kevin Myers, Cadence Flaherty, Jim's Dad, Jim's Mom, Mary Flaherty, Harold Flaherty"
tt0322259,"Brian O'Conner, Roman Pearce (as Tyrese), Monica Fuentes, Carter Verone, Tej (as Chris 'Ludacris' Bridges), Agent Bilkins, Agent Markham, Suki, Orange Julius, Slap Jack"
tt0286716,"Bruce Banner, Betty Ross, Ross, Talbot, Father, Young David Banner, Edith Banner, Young Ross, Harper, Mrs. Krensler"
tt0314331,"Billy Mack, Joe, Engineer, Jamie, Jamie's Girlfriend, Daniel, Karen, Daisy - Her Daughter, Colin Frissell, Mia"
tt0328880,"Kenai (voice), Koda (voice), Denahi (voice), Rutt (voice), Tuke (voice), Sitka (voice), Tanana (voice), Tug (voice), Old Denahi (voice), Ram #1 (voice)"
tt0172156,"Detective Marcus Burnett, Detective Mike Lowrey, Hector Juan Carlos 'Johnny' Tapia, Syd, Alexei, Theresa, Captain Howard, Floyd Poteet, Roberto, Detective Mateo Reyes (as Yul Vázquez)"
tt0290334,"Professor Charles Xavier, Logan / Wolverine, Eric Lehnsherr / Magneto, Ororo Munroe / Storm, Jean Grey, Scott Summers / Cyclops, Rogue, Raven Darkholme / Mystique / Grace (as Rebecca Romijn-Stamos), William Stryker, Kurt Wagner / Nightcrawler"
tt0242653,"The Oracle, Sati, The Architect, Coat Check Girl, Councillor Grace, Persephone, Charra, Deus Ex Machina, Bane, Q-Ball Gang Member #1"
tt0181852,"Terminator, John Connor, Kate Brewster, T-X, Robert Brewster, Scott Petersen, Dr. Peter Silberman, Betsy (as Moira Harris), Chief Engineer, Brewster's Aide (as Chris Lawford)"
tt0325710,"Katsumoto, Nathan Algren, Winchester Rep, Winchester Rep Assistant, Convention Hall Attendee, Zebulon Gant, Colonel Bagley, Omura, Omura's Companion, Omura's Bodyguard"
tt0315327,"Bruce Nolan, God, Grace Connelly, Jack Baylor, Susan Ortega, Debbie, Evan Baxter (as Steven Carell), Ally Loman, Bobby, Dallas Coleman"
tt0325980,"Jack Sparrow, Barbossa, Will Turner, Elizabeth Swann, Norrington, Governor Weatherby Swann, Pintel, Ragetti, Lt. Gillette, Murtogg"
tt0234215,"Power Station Guard, Kali, Police #2, Link's Niece, The Architect, Soren, Vector (as Don Batte), Persephone, Agent Johnson, Priestess"
tt0266543,"Marlin (voice), Dory (voice), Nemo (voice), Gill (voice), Bloat (voice), Peach (voice), Gurgle (voice), Bubbles (voice), Deb / Flo (voice), Jacques (voice)"
tt0167260,"Everard Proudfoot, Elanor Gamgee (as Alexandra Astin), Sam, Gondorian Soldier 3, Madril, Boromir, Galadriel, Legolas, Pippin, Eldarion"
tt0220506,"Laurie Strode, Michael Myers, Freddie Harris, Sara Moyer, Rudy, Donna, Jen (as Katee Sachoff), Jim, Bill, Myles Barton"
tt0280460,"Suzette, Lavinia Kingsley, Harry Plummer, Hannah Kingsley, Raymond Kingsley, Ginger Kingsley (as Eva Amurri), Jules, Jake, Club Owner, Pump Attendant"
tt0157472,"Zak Gibbs, Dr. Earl Dopler, Francesca, Henry Gates, Dr. Gibbs, Meeker, Jenny Gibbs, Kelly Gibbs, Richard (as Jason Winston George), Jay"
tt0255477,"Pinocchio, Blue Fairy, Medoro, Geppetto, The Talking Cricket, Mangiafuoco, The Cat, The Fox, Giudice, Lucignolo"
tt0279493,"Undercover Brother / Anton Jackson, Mr. Feather, White She Devil, Sistah Girl, Conspiracy Brother, The Chief, Lance, Smart Brother, Gen. Warren Boutwell, Mr. Elias"
tt0283832,"Suzon, Mamy, Madame Chanel, Gaby, Louise, Augustine, Catherine, Pierrette, Marcel, the husband"
tt0273923,"Shaun Brumder, Lance Brumder, Ashley, Lonny (as Brett Harrison), Arlo, Chad (as RJ Knoll), Cindy Beugler, Mr. Burke, Bud Brumder, Charlotte Cobb"
tt0295427,"Pistachio Disguisey, Jennifer Baker, Grandfather Disguisey, Fabbrizio Disguisey, Devlin Bowman, Barney Baker, Mother Disguisey, Sophia (as Maria Canals), Texas Man, Henchman"
tt0293662,"Frank Martin, Lai (as Shu Qi), Inspector Tarconi, Wall Street, Mr. Kwai, Leader, Boss, Thug 1, Thug 2, Thug 3"
tt0238546,"Queen Akasha, Lestat, Jesse, Marius, David Talbot, Maharet, Mael, Pandora, Khayman, Armand"
tt0271367,"Chris McCormick, Sheriff Samantha Parker, Mike Parker, Ashley Parker, Harlan Griffith, Deputy Pete Willis, Wade, Bret, Leon, Gladys"
tt0281358,"Landon Carter, Jamie Sullivan, Reverend Sullivan, Cynthia Carter, Belinda, Dean, Eric, Tracie (as Paz De La Huerta), Walker, Clay Gephardt"
tt0297181,"Kelly, Alex, Rachel, Gundars, Carlos, Jerry, T.J., Lunchbox, Lieutenant Percy, Edna"
tt0287467,"Benigno Martín, Marco Zuluaga, Alicia, Lydia González, Rosa, Katerina Bilova, Bailarina 'Café Müller', Bailarine 'Café Müller' (Dancer), Singer at party - ""Cucurrucucú Paloma"", Doctor Vega"
tt0278435,"Slim Hiller, Mitch Hiller, Gracie Hiller, Ginny, Joe, Robbie, Jupiter, Phil, Mrs. Hiller, Jim Toller"
tt0300532,"Anne Marie Chadwick, Matt Tollman, Eden, Lena, Penny Chadwick, Drew, Kala, JJ, Kaupena, Asa"
tt0265459,"Seymour Parrish, Nina Yorkin, Will Yorkin, Jakob Yorkin, Maya Burson, Yoshi Araki, Waitress, Bill Owens, Mrs. Von Unwerth, Mr. Siskind"
tt0259288,"Joe Darrow, Emily Darrow, Hugh Campbell, Charlie Dickinson, Mrs. Belmont, Jeffrey Reardon, Ben, Hal, Flora, Eric"
tt0265298,"Jason Shepherd, Marty Wolf, Kaylee, Monty Kirkham, Frank Jackson, Mrs. Phyllis Caldwell, Marcus Duncan, Harry Shepherd, Carol Shepherd, Vince"
tt0302640,"Jessica, April, Billy, Jake, Stan, Carol, Lulu, Jessica, Keecia, Mrs. Thomas"
tt0289848,"Paul Vitti, Ben Sobel, Laura Sobel, Jelly, Patti LoPresti (as Cathy Moriarty-Gentile), Ducks (as Joey 'Coco' Diaz), Convict, Wiseguy, Earl, Coyote"
tt0265349,"John Klein, Ed Fleischman, Cyrus Bills, Washington Post Reporter, Mary Klein, Real Estate Agent, Dr. McElroy, Orderly, TV Journalist, Gordon Smallwood"
tt0120679,"Frida Kahlo, Cristina Kahlo, Diego Rivera, David Alfaro Siqueiros, Lupe Marín, Alejandro 'Alex', Nelson Rockefeller, Professor, Gracie, Nanny (as Lolo Navarro)"
tt0264935,"Cassie Mayweather / Jessica Marie Hudson, Sam Kennedy, Richard Haywood, Justin Pendleton, Lisa Mills, Ray Feathers, Captain Rod Cody, Asst. D.A. Al Swanson, Ms. Elder, Restaurant Manager"
tt0303933,"Devon Miles, Laila (as Zoë Saldana), Dr. Lee, Sean Taylor, Jayson, Ernest, Charles (as Earl C. Poitier), Diedre, Big Rob, Trey"
tt0310793,"Himself - Narrator, Rest of cast listed alphabetically:, Himself - President of Chile (archive footage), Himself - President of Guatemala (archive footage), Himself - Mayor of Sarnia, Ontario, Canada, Himself - County Prosecutor: Flint, Michigan (as Arthur Busch), Himself (archive footage), Himself (archive footage), Himself - Police Detective, Himself - Columbine Victim"
tt0282120,"Eliza Thornberry (voice), Darwin (voice), Phaedra (Elephant) (voice), Nigel Thornberry / Col. Radcliff Thornberry (voice), Cordelia Thornberry (voice), Marianne Thornberry (voice), Debbie Thornberry (voice), Donnie Thornberry (voice), Cheetah Cubs (voice), Tally (Cheetah Cub) (voice)"
tt0275022,"Lucy, Ben, Kit (as Zoë Saldana), Mimi, Pete, Caroline, Henry, Kit's Mom, Ms. Jenson, Bar Owner (as Kool Mo Dee)"
tt0308506,"Calvin (as Lil Bow Wow), Tracy Reynolds, Murph, Reg Stevens, Ox, Marlon (as Julius Charles Ritter), Stan Bittleman, Sister Theresa, Coach Wagner, Frank Bernard"
tt0257756,"Claire Kubik, Charles W. Grimes, Tom Kubik / Sgt. Ron Chapman, Lt. Terrence Embry, Jackie, Brig. Gen. Bill Marks, FBI Agent Mullins, Maj. James Hernandez, Maj. Lucas Waldron, Col. Farrell"
tt0267626,"Dmitri, Kuryshev, Pavel, Lapinsh, Vasily, Demichev, Capt. Mikhail Polenin, Suslov, Partonov, Kornilov"
tt0280486,"Officer Oakes, Jake Hayes / Kevin Pope / Michael Turner, Adrik Vas, Officer Seale, Julie, Jarma / Dragan Henchman #1, Nicole (as Garcelle Beauvais-Nilon), Dragan Adjanic, Michelle 'The Hammer' Petrov, Roland Yates"
tt0253754,"Jean-Luc Picard, William Riker, Data / B-4, Geordi La Forge, Worf, Deanna Troi, Beverly Crusher, Shinzon, Viceroy, Senator Tal'aura"
tt0288477,"Murphy, Epps, Dodge, Ferriman, Greer, Santos, Munder, Katie Harwood, Francesca, Chief Steward"
tt0253867,"Aunt Frida, Wedding Guest #3 (as Herbert Ankrom), Geeky Guy, Courtney Rockcliffe, Brawling Bridesmaid, Roger Donahue, Taxi Driver, Mr. Martin, Jane Burns, Greta (as Chelsea Lee Bond)"
tt0279778,"Sidda, Vivi, Teensy, Shep Walker, Buggy, Younger Vivi, Necie, Connor, Caro, Younger Teensy"
tt0245844,"Edmond Dantes, Fernand Mondego, Abbé Faria, J.F. Villefort, Mercedès Iguanada, Armand Dorleac, Jacopo, Maurice, Luigi Vampa, Mansion Owner"
tt0303714,"Calvin Palmer, J.D., Eddie, Jimmy James, Terri Jones, Isaac Rosenberg, Ricky Nash, Dinka, Lester Wallace, Jennifer Palmer"
tt0245562,"Joe Enders, Ben Yahzee, Hjelmstad, Chick, Pappas, Harrigan, Nellie, Charlie Whitehorse, Rita, Ox Henderson"
tt0284490,"Det. Mitch Preston, Teacher (as Rachel Harris), Officer Trey Sellars, Police Captain Ben, Casting Director, Producer, Convenience Store Owner, Ray, ReRun (as TJ Cross), Lazy Boy (as Mos Def)"
tt0233469,"Gordy Brewer, Selena Perrini, Peter Brandt, Claudio Perrini, Felix Ramirez, Sean Armstrong, Roman, Mauro (as Tyler Garcia Posey), Jack, Ronnie"
tt0322802,"Himself, Himself, Himself, Himself, Himself, Himself, Himself, Himself, Himself, Himself"
tt0265662,"Jimmy Morris, Lorri Morris, Joaquin 'Wack' Campos, Olline, Hunter Morris, Jim Morris Sr., Rudy Bonilla, Joe David West, Joel De La Garza, Henry"
tt0253556,"Quinn Abercromby, Denton Van Zan, Alex Jensen, Creedy, Jared Wilke (as Scott James Moutter), Eddie Stax, Ajay, Barlow, Devon, Gideon"
tt0264472,"Gavin Banek, Doyle Gipson, Valerie Gipson, Michelle, Stephen Delano, Mrs. Delano, Walter Arnell, Stephen Gipson, Danny Gipson, Ellen"
tt0243736,"Matt, Erica Sutton, Ryan, John, Susie, Diana, Walter, Chris, Candy, Andie"
tt0251160,"Beautiful BMW Driver, John Quincy Archibald, Denise Archibald, Tow Truck Driver, Michael 'Mike' Archibald, Jimmy Palumbo, Employee Manager, Gina Palumbo (as Laura Elena Harring), Steve Maguire, Dr. Ellen Klein"
tt0120804,"Mr. Grey, Mr. Red, Ms. Black, Dr. Green, Dr. Blue, Dr. Brown, Lisa, Clarence, Mr. White, Ms. Gold"
tt0290095,"Jimmy Tong, Del Blaine, Clark Devlin, Steena, Dietrich Banning, Dr. Simms, Cheryl, Mitch, Rogers, Kells"
tt0257360,"Warren Schmidt, Roberta Hertzel, Jeannie Schmidt, Randall Hertzel, Helen Schmidt, Larry Hertzel, John Rusk, Vicki Rusk, Ray Nichols, Duncan Hertzel"
tt0274558,"Virginia Woolf, Laura Brown, Clarissa Vaughan, Leonard Woolf, Vanessa Bell, Quentin Bell, Julian Bell, Angelica Bell, Lottie Hope (as Lyndsay Marshal), Nelly Boxall"
tt0133240,"Mr. Arrow (voice), Onus (voice), Morph (voice), Jim Hawkins (voice), Narrator (voice), Young Jim (voice), Billy Bones (voice), Hands (voice) (as Micheal McShane), Sarah Hawkins (voice), John Silver (voice)"
tt0280030,"Jane / Young Wendy (voice), Peter Pan (voice), Captain Hook (voice), Smee / Pirates (voice), Wendy Darling (voice), Danny (voice), Edward (voice), Cubby (voice), Nibs (voice), Slightly (voice)"
tt0278504,"Will Dormer, Hap Eckhart, Pilot, Ellie Burr, Chief Nyback, Fred Duggar, Farrell, Francis, Rich, Officer #1"
tt0277434,"Lt. Col. Hal Moore, Julie Moore, Maj. Bruce 'Snake' Crandall, Sgt. Maj. Basil Plumley, 2nd Lt. Jack Geoghegan, Barbara Geoghegan, Joe Galloway, Lt. Col. Nguyen Huu An, Sgt. Ernie Savage, 1st Lt. Charlie Hastings"
tt0281373,"Ted Brooks, Thunder Jack, Dr. Rupert Brooks (as Sisqo), Amelia, George, Peter Yellowbear, Ernie, Barb, Olivier (as Jean-Michel Pare), Himself - Special Appearance"
tt0250797,"Connie Sumner, Charlie Sumner, Edward Sumner, Paul Martel, Gloria, Lindsay, Bill Stone, Train conductor, Bob Gaylord, Other businessman"
tt0253474,"Wladyslaw Szpilman, Dorota, Jurek, Henryk, Mother, Father, Halina, Regina, SS Slapping Father, Mr. Lipa"
tt0166813,"Spirit (voice), The Colonel (voice), Little Creek (voice), Sgt. Adams (voice), Murphy / Railroad Foreman (voice), Soldier (voice), Bill (voice), Joe (voice) (as Matthew Levin), Pete (voice), Jake (voice)"
tt0268695,"Alexander Hartdegen, David Philby, Mrs. Watchit, Emma, Flower Seller, Motorist, Fifth Avenue Carriage Driver, Robber, Central Park Carriage Driver, Über-Morlock"
tt0276751,"Will Freeman, Marcus Brewer, Christine, Imogen, Imogen, John, Barney, Barney, Fiona Brewer, Ellie (as Nat Gastiain Tena)"
tt0252076,"Marisa Ventura, Christopher Marshall, Caroline Lane, Jerry Siegel, Ty Ventura (as Tyler Garcia Posey), Paula Burns, John Bextrum, Rachel Hoffberg, Stephanie Kehoe, Veronica Ventura"
tt0187738,"Blade, Whistler, Reinhardt, Nyssa, Scud, Damaskinos, Nomak, Chupa (as Matthew Schulze), Asad (as Danny John Jules), Snowman"
tt0277296,"Mathayus (as The Rock), Memnon, Balthazar, The Sorceress, Philos, Arpid, Takmet, Thorak, Jesup, King Pheron"
tt0243585,"Stuart Little (voice), Mrs. Little, Mr. Little, George Little, Martha Little, Martha Little, Snowbell (voice), Margalo (voice), Falcon (voice), Monty (voice)"
tt0280590,"Longfellow Deeds, Babe Bennett, Emilio Lopez, Marty, Chuck Cedar, Mac McGrath, Cecil Anderson, Murph, Jan, Preston Blake"
tt0304669,"Scott Calvin / Santa / Toy Santa, Carol, Bernard, Charlie Calvin, Neil Miller, Laura Miller, Curtis, Lucy Miller, Abby, Tooth Fairy (as Art Lafleur)"
tt0256415,"Melanie Smooter, Jake Perry, Andrew Hennings, Mayor Kate Hennings, Pearl Smooter, Earl Smooter, Stella Kay Perry, Bobby Ray, Lurlynn, Sheriff Wade"
tt0257044,"Michael Sullivan Jr., Drugstore Owner, Peter Sullivan, Annie Sullivan, Michael Sullivan, John Rooney, Connor Rooney, Finn McGovern, Rooney's Henchman, Rooney's Henchman"
tt0217505,"Amsterdam Vallon, Bill 'The Butcher' Cutting, Jenny Everdeane, William 'Boss' Tweed, Happy Jack Mulraney, Johnny Sirocco, 'Priest' Vallon, Walter 'Monk' McGinn, McGloin, Shang"
tt0164184,"Syrian Radar Operator, Israeli Pilot, President Fowler, Admiral Pollack, National Security Advisor Revell, General Lasseter, DCI William Cabot, Defense Secretary Becker, US STRATCOM Colonel, Mt. Weather General"
tt0258000,"Meg Altman, Sarah Altman, Burnham, Raoul, Junior, Stephen Altman, Lydia Lynch, Evan Kurlander, Sleepy Neighbor, Officer Keeney"
tt0313737,"Lucy Kelson, George Wade, June Carver, Ruth Kelson, Larry Kelson, Meryl Brooks, Howard Wade, Tony, Construction Foreman (as Joseph Badalucco), Tom"
tt0289765,"Dr. Hannibal Lecter, Will Graham, Francis Dolarhyde, Jack Crawford, Reba McClane, Molly Graham, Freddy Lounds, Dr. Frederick Chilton, Lloyd Bowman, Barney Matthews"
tt0258463,"Bourne, Marie, Conklin, The Professor, Ward Abbott, Wombosi, Zorn, Research Tech, Research Tech, Nicolette"
tt0298203,"Jimmy 'B-Rabbit' Smith, Stephanie Smith, David 'Future' Porter, Alex, Cheddar Bob, Sol George, DJ Iz, Wink, Janeane, Bouncer"
tt0298130,"Rachel, Noah, Aidan, Richard Morgan, Dr. Grasnik, Ruth, Katie, Becca, Samara, Anna Morgan"
tt0275847,"Lilo (voice), Stitch (voice) (as Christopher Michael Sanders), Nani (voice), Jumba (voice), Pleakley (voice), Cobra Bubbles (voice), Grand Councilwoman (voice), David Kawena (voice), Captain Gantu (voice), Rescue Lady (voice)"
