ID,Actors,Country,Director,Genre,Metascore,Poster,Ratings,Title,Writer,Year,imdbID,imdbRating,imdbVotes,Characters
937,"Tom Cruise, Dakota Fanning, Miranda Otto, Justin Chatwin",USA,Steven Spielberg,"Adventure, Sci-Fi, Thriller",73.0,https://m.media-amazon.com/images/M/MV5BNDUyODAzNDI1Nl5BMl5BanBnXkFtZTcwMDA2NDAzMw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",War of the Worlds,"Josh Friedman (screenplay), David Koepp (screenplay), H.G. Wells (novel)",2005,tt0407304,6.5,"389,500","Ray Ferrier, Rachel Ferrier, Mary Ann, Robbie, Harlan Ogilvy, Vincent, Julio (as Yul Vázquez), Manny the Mechanic, Bartender, Grandmother"
938,"Naomi Watts, Jack Black, Adrien Brody, Thomas Kretschmann","New Zealand, USA, Germany",Peter Jackson,"Action, Adventure, Drama, Romance",81.0,https://m.media-amazon.com/images/M/MV5BMjYxYmRlZWYtMzAwNC00MDA1LWJjNTItOTBjMzlhNGMzYzk3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",King Kong,"Fran Walsh (screenplay), Philippa Boyens (screenplay), Peter Jackson (screenplay), Merian C. Cooper (based on a story by), Edgar Wallace (based on a story by)",2005,tt0360717,7.2,"368,544","Ann Darrow, Carl Denham, Jack Driscoll, Captain Englehorn, Preston, Kong / Lumpy, Hayes, Jimmy, Choy, Herb"
939,"Ben Stiller, Chris Rock, David Schwimmer, Jada Pinkett Smith",USA,"Eric Darnell, Tom McGrath","Animation, Adventure, Comedy, Family",57.0,https://m.media-amazon.com/images/M/MV5BN2I5YzFlYWEtZjRhNy00ZmQzLWJhNTktZGIwYjFjODdmNDgxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",Madagascar,"Mark Burton, Billy Frolick, Eric Darnell, Tom McGrath",2005,tt0351283,6.9,"334,864","Alex (voice), Marty (voice), Melman (voice), Gloria (voice), Julien (voice), Maurice (voice), Mort (voice), Skipper / Fossa / Panicky Man on Subway (voice), Private (voice), Kowalski (voice)"
940,"Brad Pitt, Angelina Jolie, Vince Vaughn, Adam Brody",USA,Doug Liman,"Action, Comedy, Crime, Thriller",55.0,https://m.media-amazon.com/images/M/MV5BMTUxMzcxNzQzOF5BMl5BanBnXkFtZTcwMzQxNjUyMw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",Mr. & Mrs. Smith,Simon Kinberg,2005,tt0356910,6.5,"419,289","John Smith, Jane Smith, Eddie, Benjamin Danz, Jasmine, Father, Martin Coleman, Suzy Coleman, Gwen, Julie - Associate #1"
941,"Johnny Depp, Freddie Highmore, David Kelly, Helena Bonham Carter","USA, UK, Australia",Tim Burton,"Adventure, Comedy, Family, Fantasy, Musical",72.0,https://m.media-amazon.com/images/M/MV5BNjcxMjg1Njg2NF5BMl5BanBnXkFtZTcwMjQ4NzMzMw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",Charlie and the Chocolate Factory,"Roald Dahl (book), John August (screenplay)",2005,tt0367594,6.6,"392,174","Willy Wonka, Charlie Bucket, Grandpa Joe, Mrs. Bucket, Mr. Bucket, Mrs. Beauregarde, Mr. Salt, Oompa Loompa, Dr. Wonka, Mr. Teavee"
942,"Christian Bale, Michael Caine, Liam Neeson, Katie Holmes","USA, UK",Christopher Nolan,"Action, Adventure",70.0,https://m.media-amazon.com/images/M/MV5BZmUwNGU2ZmItMmRiNC00MjhlLTg5YWUtODMyNzkxODYzMmZlXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",Batman Begins,"Bob Kane (characters), David S. Goyer (story), Christopher Nolan (screenplay), David S. Goyer (screenplay)",2005,tt0372784,8.2,"1,200,605","Bruce Wayne / Batman, Alfred, Ducard, Rachel Dawes, Jim Gordon, Dr. Jonathan Crane / The Scarecrow, Carmine Falcone, Earle, Ra's Al Ghul, Flass"
943,"Will Smith, Eva Mendes, Kevin James, Amber Valletta",USA,Andy Tennant,"Comedy, Romance",58.0,https://m.media-amazon.com/images/M/MV5BNzYyNzM2NzM2NF5BMl5BanBnXkFtZTcwNjg5NTQzMw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",Hitch,Kevin Bisch,2005,tt0386588,6.6,"279,260","Hitch, Sara, Albert, Allegra, Casey, Max, Cressida, Geoff, Ben, Vance"
944,"Zach Braff, Garry Marshall, Don Knotts, Patrick Stewart",USA,Mark Dindal,"Animation, Adventure, Comedy, Family, Fantasy, Sci-Fi",48.0,https://m.media-amazon.com/images/M/MV5BMTcwMjMwNTA3MV5BMl5BanBnXkFtZTcwMjk4OTgyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",Chicken Little,"Mark Dindal (story by), Mark Kennedy (story by), Steve Bencich (screenplay by), Ron J. Friedman (screenplay by), Ron Anderson (screenplay by), Robert L. Baird (additional story material), Daniel Gerson (additional story material), Sara Parriott (additional screenplay material), Josann McGibbon (additional screenplay material), David Reynolds (additional dialogue), Sandra Tsing Loh (additional dialogue)",2005,tt0371606,5.8,"78,681","Chicken Little (voice), Buck Cluck (voice), Mayor Turkey Lurkey (voice), Mr. Woolensworth (voice), Foxy Loxy (voice), Runt of the Litter (voice), Abby Mallard (voice), Principal Fetchit (voice), Dog Announcer (voice), Melvin - Alien Dad (voice)"
945,"Owen Wilson, Vince Vaughn, Christopher Walken, Rachel McAdams",USA,David Dobkin,"Comedy, Romance",64.0,https://m.media-amazon.com/images/M/MV5BZmJkNzViYjYtZWZlNy00OGE4LWI2MzUtYTcwNjY3Y2MyODIwXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",Wedding Crashers,"Steve Faber, Bob Fisher",2005,tt0396269,7.0,"315,922","John Beckwith, Jeremy Grey, Secretary Cleary, Claire Cleary, Gloria Cleary, Kathleen Cleary, Grandma Mary Cleary, Todd Cleary, Sack Lodge, Randolph"
946,"Paula Abdul, Halle Berry, Lucille Bliss, Terry Bradshaw",USA,"Chris Wedge, Carlos Saldanha(co-director)","Animation, Adventure, Comedy, Family, Sci-Fi",64.0,https://m.media-amazon.com/images/M/MV5BZmJhNTQwY2MtYTU0Yy00NDVhLThiZTktNmMxZTk5Nzk3NzE2XkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",Robots,"Ron Mita (story), Jim McClain (story), David Lindsay-Abaire (story), David Lindsay-Abaire (screenplay), Lowell Ganz (screenplay), Babaloo Mandel (screenplay)",2005,tt0358082,6.3,"123,042","Watch (voice), Cappy (voice), Pigeon Lady (voice), Broken Arm Bot (voice), Madame Gasket (voice), Bigweld (voice), Piper (voice), Crank (voice), Aunt Fanny (voice), Youngest Rodney (voice)"
947,"Keanu Reeves, Rachel Weisz, Shia LaBeouf, Djimon Hounsou","USA, Germany",Francis Lawrence,"Action, Fantasy, Horror, Mystery",50.0,https://m.media-amazon.com/images/M/MV5BODRiNmFhY2EtMGY2OC00YjI2LWIyYjQtYzFiM2ZhNjdhYzE4XkEyXkFqcGdeQXVyNDY5MTUyNjU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",Constantine,"Jamie Delano (comic book ""Hellblazer""), Garth Ennis (comic book ""Hellblazer""), Kevin Brodbin (story), Kevin Brodbin (screenplay), Frank A. Cappello (screenplay)",2005,tt0360486,7.0,"281,602","John Constantine, Angela Dodson / Isabel Dodson, Chas Kramer, Midnite, Beeman, Father Hennessy, Balthazar, Gabriel, Satan, Scavenger"
948,"Jodie Foster, Peter Sarsgaard, Sean Bean, Kate Beahan",USA,Robert Schwentke,"Action, Drama, Mystery, Thriller",53.0,https://m.media-amazon.com/images/M/MV5BNGJkYTNiZjUtOTBhMi00NjY5LTkwZWEtNjBkNmE1YTZlMDc4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",Flightplan,"Peter A. Dowling, Billy Ray",2005,tt0408790,6.3,"143,943","Kyle Pratt, Carson, Captain Rich, Stephanie, Obaid, Ahmed, Fiona, Mr. Loud, Mrs. Loud, Brittany Loud"
949,"Martin Hancock, Michael Sheen, Nathalie Cox, Eriq Ebouaney","UK, Germany, Spain, Morocco, USA",Ridley Scott,"Action, Adventure, Drama, History, War",63.0,https://m.media-amazon.com/images/M/MV5BMjE2MTIwNjg0MV5BMl5BanBnXkFtZTcwNjAxODIzMw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",Kingdom of Heaven,William Monahan,2005,tt0320661,7.2,"251,451","Gravedigger, Priest, Balian's Wife, Firuz, Odo, Hospitaler, Godfrey de Ibelin, Squire, Balian de Ibelin, Apprentice"
950,"Jim Carrey, Téa Leoni, Alec Baldwin, Richard Jenkins",USA,Dean Parisot,"Comedy, Crime",47.0,https://m.media-amazon.com/images/M/MV5BYTJiMWFiNzgtMDQxZi00NTFiLWE2YjMtNTA5NzY5YzQxZjNjXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",Fun with Dick and Jane,"Judd Apatow (screenplay), Nicholas Stoller (screenplay), Gerald Gaiser (story), Judd Apatow (story), Nicholas Stoller (story), Gerald Gaiser (novel), David Giler, Jerry Belson, Mordecai Richler",2005,tt0369441,6.1,"125,738","Dick Harper, Jane Harper, Jack McCallister, Frank Bascombe, Veronica Cleeman, Garth, Joe Cleeman, Oz Peterson, Billy Harper, Blanca"
951,"Vin Diesel, Lauren Graham, Faith Ford, Brittany Snow","Canada, USA",Adam Shankman,"Action, Comedy, Drama, Family",30.0,https://m.media-amazon.com/images/M/MV5BMTE5MTcxOTQxNl5BMl5BanBnXkFtZTYwMzk3Nzg2._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",The Pacifier,"Thomas Lennon, Robert Ben Garant",2005,tt0395699,5.6,"81,017","Shane Wolfe, Principal Claire Fletcher, Julie Plummer, Zoe Plummer, Seth Plummer, Capt. Bill Fawcett, Helga, Vice Principal Dwayne Murney, Lulu Plummer, Peter Plummer (as Keegan Hoover)"
952,"Nick Park, Steve Box",USA,Jacob Sager Weinstein,Documentary,,https://m.media-amazon.com/images/M/MV5BOGNlNWI5Y2QtZDkyZS00N2IxLWFkN2ItZDA4Mjk1N2FlYmZiXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",'Wallace and Gromit: The Curse of the Were-Rabbit': On the Set - Part 1,,2005,tt0476503,7.2,371,
953,"Adam Sandler, Chris Rock, Burt Reynolds, Nelly",USA,Peter Segal,"Comedy, Crime, Sport",48.0,https://m.media-amazon.com/images/M/MV5BMTc1NTQyNDk2NV5BMl5BanBnXkFtZTcwOTE2OTQzMw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",The Longest Yard,"Al Ruddy (story), Tracy Keenan Wynn, Sheldon Turner (screenplay)",2005,tt0398165,6.4,"151,537","Paul Crewe, Caretaker, Coach Nate Scarborough, Megget, Deacon Moss, Errol Dandridge, Battle, Cheeseburger Eddy, Switowski, Brucie"
954,"Joaquin Phoenix, Reese Witherspoon, Ginnifer Goodwin, Robert Patrick","USA, Germany",James Mangold,"Biography, Drama, Music, Romance",72.0,https://m.media-amazon.com/images/M/MV5BMjIyOTU3MjUxOF5BMl5BanBnXkFtZTcwMTQ0NjYzMw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",Walk the Line,"Johnny Cash (book), Johnny Cash (book), Gill Dennis, James Mangold",2005,tt0358273,7.9,"213,624","John R. Cash, June Carter, Vivian Cash, Ray Cash, Sam Phillips, Luther Perkins, Marshall Grant, Carrie Cash, Elvis Presley, Jerry Lee Lewis (as Waylon Malloy Payne)"
955,"Heath Ledger, Jake Gyllenhaal, Randy Quaid, Valerie Planche","USA, Canada",Ang Lee,"Drama, Romance",87.0,https://m.media-amazon.com/images/M/MV5BMTY5NTAzNTc1NF5BMl5BanBnXkFtZTYwNDY4MDc3._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '87/100'}]",Brokeback Mountain,"Annie Proulx (short story), Larry McMurtry (screenplay), Diana Ossana (screenplay)",2005,tt0388795,7.7,"301,165","Ennis Del Mar, Jack Twist, Joe Aguirre, Waitress, Basque (as David Trimble), Chilean Sheepherder #1, Chilean Sheepherder #2, Alma, Jolly Minister, Timmy"
956,"Steve Carell, Catherine Keener, Paul Rudd, Romany Malco",USA,Judd Apatow,"Comedy, Romance",73.0,https://m.media-amazon.com/images/M/MV5BMTNjYTA1NDMtZGZmZi00MTdiLThjZTMtZWU1MGYyZjZkNzgxXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",The 40-Year-Old Virgin,"Judd Apatow, Steve Carell",2005,tt0405422,7.1,"366,099","Andy, Trish, David, Jay, Cal, Beth, Nicky, Paula, Mooj, Haziz"
957,"Ewan McGregor, Scarlett Johansson, Djimon Hounsou, Sean Bean",USA,Michael Bay,"Action, Sci-Fi, Thriller",50.0,https://m.media-amazon.com/images/M/MV5BMTAwNjk0NjM1ODReQTJeQWpwZ15BbWU3MDc1NjIxMzM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",The Island,"Caspian Tredwell-Owen (screenplay), Alex Kurtzman (screenplay), Roberto Orci (screenplay), Caspian Tredwell-Owen (story)",2005,tt0399201,6.8,"289,211","Lincoln Six Echo / Tom Lincoln, Jordan Two Delta / Sarah Jordan, Albert Laurent, Dr. Bernard Merrick, James McCord, Starkweather Two Delta / Jamal Starkweather, Jones Three Echo, Gandu Three Echo, Community Announcer, Lima One Alpha"
958,"Nicole Kidman, Sean Penn, Catherine Keener, Jesper Christensen","UK, France, Germany, USA",Sydney Pollack,"Crime, Mystery, Thriller",62.0,https://m.media-amazon.com/images/M/MV5BMTg3MjMxNDUzNV5BMl5BanBnXkFtZTcwNTM2NzgyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",The Interpreter,"Martin Stellman (story), Brian Ward (story), Charles Randolph (screenplay), Scott Frank (screenplay), Steven Zaillian (screenplay)",2005,tt0373926,6.4,"93,305","Silvia Broome, Tobin Keller, Dot Woods, Nils Lud, Philippe, Zuwanie, Kuman-Kuman, Marcus, Police Chief Lee Wu, Rory Robb"
959,"Suzuka Ohgo, Togo Igawa, Mako, Samantha Futerman","USA, Japan",Rob Marshall,"Drama, Romance",54.0,https://m.media-amazon.com/images/M/MV5BMTYxMzM4NTEzOV5BMl5BanBnXkFtZTcwNDMwNjQzMw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",Memoirs of a Geisha,"Robin Swicord (screenplay), Arthur Golden (book)",2005,tt0397535,7.4,"131,978","Chiyo, Tanaka, Sakamoto, Satsu, Sakamoto's Wife, Mr. Bekku, Hatsumomo (as Gong Li), Auntie, Mother, Young Pumpkin"
960,"Naomi Watts, Simon Baker, David Dorfman, Elizabeth Perkins",USA,Hideo Nakata,"Horror, Mystery",44.0,https://m.media-amazon.com/images/M/MV5BMTY2ODc2NTQ2OF5BMl5BanBnXkFtZTYwNzA4OTU3._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",The Ring Two,"Ehren Kruger, Kôji Suzuki (novel), Hiroshi Takahashi",2005,tt0377109,5.4,"86,248","Rachel, Max Rourke, Aidan, Dr. Emma Temple, Martin Savide, Evelyn, Jake, Emily, Betsy, Doctor"
961,"Jessica Alba, Devon Aoki, Alexis Bledel, Powers Boothe",USA,"Frank Miller, Robert Rodriguez, Quentin Tarantino","Crime, Thriller",74.0,https://m.media-amazon.com/images/M/MV5BODZmYjMwNzEtNzVhNC00ZTRmLTk2M2UtNzE1MTQ2ZDAxNjc2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",Sin City,Frank Miller (graphic novels),2005,tt0401792,8.0,"717,017","Nancy, Miho, Becky, Senator Roark, Hearing Panel Person (as Cara Briggs), Liebowitz, Motorcycle Cop (as Jeff Dashnaw), Gail, Corporal Rivera, Jackie Boy"
962,"Jennifer Lopez, Jane Fonda, Michael Vartan, Wanda Sykes","USA, Germany",Robert Luketic,"Comedy, Romance",31.0,https://m.media-amazon.com/images/M/MV5BYTcwYjA1NGItM2YyYy00MmE4LTkxMzItYWNiZWRkNDFjNmE5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",Monster-in-Law,Anya Kochoff,2005,tt0369735,5.5,"52,401","Charlie, Viola Fields, Dr. Kevin Fields, Ruby, Remy, Fiona, Morgan, Kit, Gertrude, Dr. Paul Chamberlain"
963,"Tobin Bell, Shawnee Smith, Donnie Wahlberg, Erik Knudsen","USA, Canada",Darren Lynn Bousman,"Horror, Mystery",40.0,https://m.media-amazon.com/images/M/MV5BMjY4Mjg4YTgtZWU2MC00MzVlLTg3MDgtYzUyYzU1NGMyMmU5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",Saw II,"Leigh Whannell, Darren Lynn Bousman",2005,tt0432348,6.6,"218,960","Jigsaw / John, Amanda, Eric Matthews, Daniel Matthews, Xavier, Jonas, Addison, Laura, Obi, Kerry"
964,"Laura Linney, Tom Wilkinson, Campbell Scott, Jennifer Carpenter",USA,Scott Derrickson,"Drama, Horror, Thriller",46.0,https://m.media-amazon.com/images/M/MV5BMTI2NTM5MjQ0Nl5BMl5BanBnXkFtZTcwNDAxNjAzMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",The Exorcism of Emily Rose,"Paul Harris Boardman, Scott Derrickson",2005,tt0404032,6.7,"111,550","Erin Bruner, Father Moore, Ethan Thomas, Emily Rose, Karl Gunderson, Jason, Dr. Mueller, Dr. Cartwright, Ray, Judge Brewster"
965,"Lindsay Lohan, Michael Keaton, Matt Dillon, Breckin Meyer",USA,Angela Robinson,"Adventure, Comedy, Family, Fantasy, Romance, Sport",47.0,https://m.media-amazon.com/images/M/MV5BMTkwNDI5NDcyMV5BMl5BanBnXkFtZTcwMjg5OTcyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",Herbie Fully Loaded,"Thomas Lennon (screenplay), Robert Ben Garant (screenplay), Alfred Gough (screenplay), Miles Millar (screenplay), Thomas Lennon (story), Robert Ben Garant (story), Mark Perez (story), Gordon Buford (characters)",2005,tt0400497,4.8,"42,217","Maggie Peyton, Ray Peyton Sr., Trip Murphy, Ray Peyton Jr., Kevin, Sally, Crash, Charisma, Larry Murphy, Crazy Dave"
966,"Alberto Reyes, Julio Oscar Mechoso, Gustavo Sánchez Parra, Adrian Alonso",USA,Martin Campbell,"Action, Adventure, Romance, Thriller, Western",47.0,https://m.media-amazon.com/images/M/MV5BZTE1MjVmYTYtOGFjZi00NGM3LTg0ZTEtNWI4MGI3NmM1MTVhXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",The Legend of Zorro,"Roberto Orci (screenplay), Alex Kurtzman (screenplay), Roberto Orci (story), Alex Kurtzman (story), Ted Elliott (story), Terry Rossio (story), Johnston McCulley (character)",2005,tt0386140,5.9,"86,681","Brother Ignacio, Frey Felipe, Guillermo Cortez, Joaquin de la Vega, Jacob McGivens, Blanca Cortez (as Giovanna Zacarias), Tabulador, Don Alejandro de la Vega / Zorro, Harrigan, Pike"
967,"Nicole Kidman, Will Ferrell, Shirley MacLaine, Michael Caine",USA,Nora Ephron,"Comedy, Fantasy, Romance",34.0,https://m.media-amazon.com/images/M/MV5BNmNmYzJhODQtZWEyMS00NzUyLWFmYTAtZjYzMDNlNWU3NzVjXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '24%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",Bewitched,"Nora Ephron, Delia Ephron, Sol Saks (television series)",2005,tt0374536,4.8,"65,413","Isabel Bigelow / Samantha, Jack Wyatt / Darrin, Iris Smythson / Endora, Nigel Bigelow, Ritchie, Maria Kelly, Nina, Larry, Stu Robison, Jim Fields"
968,"Eric Bana, Daniel Craig, Ciarán Hinds, Mathieu Kassovitz","France, Canada, USA",Steven Spielberg,"Drama, History, Thriller",74.0,https://m.media-amazon.com/images/M/MV5BMTcwNzYzMzMwMF5BMl5BanBnXkFtZTcwMzMzODczMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",Munich,"Tony Kushner (screenplay), Eric Roth (screenplay), George Jonas (book)",2005,tt0408306,7.6,"199,076","Avner, Steve, Carl, Robert, Hans, Daphna, Ephraim, Avner's Mother, Papa, Louis"
969,"Steve Martin, Eugene Levy, Bonnie Hunt, Tom Welling","USA, Canada",Adam Shankman,"Adventure, Comedy, Family",34.0,https://m.media-amazon.com/images/M/MV5BOWFhMjQ5ZDgtZTUwZC00Mjg0LTk1OGYtYTA2ZDMxZmE4ZjYzXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '6%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",Cheaper by the Dozen 2,"Sam Harper, Craig Titley (characters), Frank B. Gilbreth Jr. (novel), Ernestine Gilbreth Carey (novel)",2005,tt0452598,5.5,"50,581","Tom Baker, Jimmy Murtaugh, Kate Baker, Charlie Baker, Nora Baker-McNulty, Sarina Murtaugh, Anne Murtaugh, Lorraine Baker, Eliot Murtaugh, Sarah Baker"
970,"Charles Berling, Romane Bohringer, Jules Sitruk, Morgan Freeman",France,Luc Jacquet,"Documentary, Family",79.0,https://m.media-amazon.com/images/M/MV5BMTM1NDc5MDYxMl5BMl5BanBnXkFtZTcwMjMzNDAzMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",March of the Penguins,"Luc Jacquet (scenario), Luc Jacquet (adaptation), Michel Fessler (adaptation), Jordan Roberts (narration: US edited version)",2005,tt0428803,7.6,"53,516","Le père (voice), La mère (voice), Le bébé (voice), Narrator (voice), Rest of cast listed alphabetically:, Narrator (voice), Emperor Father (voice), Narrator (voice), Narrator (voice), Narrator (voice)"
